"REF_DATE","GEO","DGUID","Airports","Type of operation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-03","Canada","2021A000011124","Saint John, New Brunswick","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028100","1.129.1","335","","","","0"
"2025-03","Canada","2021A000011124","Saint John, New Brunswick","Air carrier movements, level IV-VI","Number","223","units","0","v1376028101","1.129.2","8","","","","0"
"2025-03","Canada","2021A000011124","Saint John, New Brunswick","Other commercial movements","Number","223","units","0","v1376028102","1.129.3","1","","","","0"
"2025-03","Canada","2021A000011124","Saint John, New Brunswick","Private movements","Number","223","units","0","v1376028103","1.129.4","180","","","","0"
"2025-03","Canada","2021A000011124","Saint John, New Brunswick","Government civil movements","Number","223","units","0","v1376028104","1.129.5","21","","","","0"
"2025-03","Canada","2021A000011124","Saint John, New Brunswick","Government military movements","Number","223","units","0","v1376028105","1.129.6","2","","","","0"
"2025-03","Canada","2021A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028088","1.126.1","4078","","","","0"
"2025-03","Canada","2021A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Air carrier movements, level IV-VI","Number","223","units","0","v1376028089","1.126.2","62","","","","0"
"2025-03","Canada","2021A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Other commercial movements","Number","223","units","0","v1376028090","1.126.3","720","","","","0"
"2025-03","Canada","2021A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Private movements","Number","223","units","0","v1376028091","1.126.4","341","","","","0"
"2025-03","Canada","2021A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Government civil movements","Number","223","units","0","v1376028092","1.126.5","235","","","","0"
"2025-03","Canada","2021A000011124","Saskatoon/John G. Diefenbaker International, Saskatchewan","Government military movements","Number","223","units","0","v1376028093","1.126.6","28","","","","0"
"2025-03","Canada","2021A000011124","Sault Ste. Marie, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028094","1.127.1","635","","","","0"
"2025-03","Canada","2021A000011124","Sault Ste. Marie, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028095","1.127.2","54","","","","0"
"2025-03","Canada","2021A000011124","Sault Ste. Marie, Ontario","Other commercial movements","Number","223","units","0","v1376028096","1.127.3","1240","","","","0"
"2025-03","Canada","2021A000011124","Sault Ste. Marie, Ontario","Private movements","Number","223","units","0","v1376028097","1.127.4","59","","","","0"
"2025-03","Canada","2021A000011124","Sault Ste. Marie, Ontario","Government civil movements","Number","223","units","0","v1376028098","1.127.5","33","","","","0"
"2025-03","Canada","2021A000011124","Sault Ste. Marie, Ontario","Government military movements","Number","223","units","0","v1376028099","1.127.6","14","","","","0"
"2025-03","Canada","2021A000011124","Sept-Îles, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028070","1.120.1","708","","","","0"
"2025-03","Canada","2021A000011124","Sept-Îles, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376028071","1.120.2","718","","","","0"
"2025-03","Canada","2021A000011124","Sept-Îles, Quebec","Other commercial movements","Number","223","units","0","v1376028072","1.120.3","4","","","","0"
"2025-03","Canada","2021A000011124","Sept-Îles, Quebec","Private movements","Number","223","units","0","v1376028073","1.120.4","60","","","","0"
"2025-03","Canada","2021A000011124","Sept-Îles, Quebec","Government civil movements","Number","223","units","0","v1376028074","1.120.5","90","","","","0"
"2025-03","Canada","2021A000011124","Sept-Îles, Quebec","Government military movements","Number","223","units","0","v1376028075","1.120.6","4","","","","0"
"2025-03","Canada","2021A000011124","Sioux Lookout, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028076","1.122.1","2716","","","","0"
"2025-03","Canada","2021A000011124","Sioux Lookout, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028077","1.122.2","228","","","","0"
"2025-03","Canada","2021A000011124","Sioux Lookout, Ontario","Other commercial movements","Number","223","units","0","v1376028078","1.122.3","32","","","","0"
"2025-03","Canada","2021A000011124","Sioux Lookout, Ontario","Private movements","Number","223","units","0","v1376028079","1.122.4","62","","","","0"
"2025-03","Canada","2021A000011124","Sioux Lookout, Ontario","Government civil movements","Number","223","units","0","v1376028080","1.122.5","34","","","","0"
"2025-03","Canada","2021A000011124","Sioux Lookout, Ontario","Government military movements","Number","223","units","0","v1376028081","1.122.6","2","","","","0"
"2025-03","Canada","2021A000011124","Smithers, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028082","1.123.1","176","","","","0"
"2025-03","Canada","2021A000011124","Smithers, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028083","1.123.2","97","","","","0"
"2025-03","Canada","2021A000011124","Smithers, British Columbia","Other commercial movements","Number","223","units","0","v1376028084","1.123.3","8","","","","0"
"2025-03","Canada","2021A000011124","Smithers, British Columbia","Private movements","Number","223","units","0","v1376028085","1.123.4","50","","","","0"
"2025-03","Canada","2021A000011124","Smithers, British Columbia","Government civil movements","Number","223","units","0","v1376028086","1.123.5","","..","","","0"
"2025-03","Canada","2021A000011124","Smithers, British Columbia","Government military movements","Number","223","units","0","v1376028087","1.123.6","2","","","","0"
"2025-03","Canada","2021A000011124","St. Catharines, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028334","1.4957.1","20","","","","0"
"2025-03","Canada","2021A000011124","St. Catharines, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028335","1.4957.2","644","","","","0"
"2025-03","Canada","2021A000011124","St. Catharines, Ontario","Other commercial movements","Number","223","units","0","v1376028336","1.4957.3","35","","","","0"
"2025-03","Canada","2021A000011124","St. Catharines, Ontario","Private movements","Number","223","units","0","v1376028337","1.4957.4","278","","","","0"
"2025-03","Canada","2021A000011124","St. Catharines, Ontario","Government civil movements","Number","223","units","0","v1376028338","1.4957.5","10","","","","0"
"2025-03","Canada","2021A000011124","St. Catharines, Ontario","Government military movements","Number","223","units","0","v1376028339","1.4957.6","","..","","","0"
"2025-03","Canada","2021A000011124","St. John's International, Newfoundland and Labrador","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028058","1.117.1","1733","","","","0"
"2025-03","Canada","2021A000011124","St. John's International, Newfoundland and Labrador","Air carrier movements, level IV-VI","Number","223","units","0","v1376028059","1.117.2","316","","","","0"
"2025-03","Canada","2021A000011124","St. John's International, Newfoundland and Labrador","Other commercial movements","Number","223","units","0","v1376028060","1.117.3","21","","","","0"
"2025-03","Canada","2021A000011124","St. John's International, Newfoundland and Labrador","Private movements","Number","223","units","0","v1376028061","1.117.4","94","","","","0"
"2025-03","Canada","2021A000011124","St. John's International, Newfoundland and Labrador","Government civil movements","Number","223","units","0","v1376028062","1.117.5","68","","","","0"
"2025-03","Canada","2021A000011124","St. John's International, Newfoundland and Labrador","Government military movements","Number","223","units","0","v1376028063","1.117.6","78","","","","0"
"2025-03","Canada","2021A000011124","St-Jean, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028376","1.4993.1","2","","","","0"
"2025-03","Canada","2021A000011124","St-Jean, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376028377","1.4993.2","48","","","","0"
"2025-03","Canada","2021A000011124","St-Jean, Quebec","Other commercial movements","Number","223","units","0","v1376028378","1.4993.3","908","","","","0"
"2025-03","Canada","2021A000011124","St-Jean, Quebec","Private movements","Number","223","units","0","v1376028379","1.4993.4","236","","","","0"
"2025-03","Canada","2021A000011124","St-Jean, Quebec","Government civil movements","Number","223","units","0","v1376028380","1.4993.5","11","","","","0"
"2025-03","Canada","2021A000011124","St-Jean, Quebec","Government military movements","Number","223","units","0","v1376028381","1.4993.6","45","","","","0"
"2025-03","Canada","2021A000011124","Sudbury, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028280","1.179.1","1187","","","","0"
"2025-03","Canada","2021A000011124","Sudbury, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028281","1.179.2","236","","","","0"
"2025-03","Canada","2021A000011124","Sudbury, Ontario","Other commercial movements","Number","223","units","0","v1376028282","1.179.3","36","","","","0"
"2025-03","Canada","2021A000011124","Sudbury, Ontario","Private movements","Number","223","units","0","v1376028283","1.179.4","185","","","","0"
"2025-03","Canada","2021A000011124","Sudbury, Ontario","Government civil movements","Number","223","units","0","v1376028284","1.179.5","49","","","","0"
"2025-03","Canada","2021A000011124","Sudbury, Ontario","Government military movements","Number","223","units","0","v1376028285","1.179.6","4","","","","0"
"2025-03","Canada","2021A000011124","Terrace, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028298","1.182.1","733","","","","0"
"2025-03","Canada","2021A000011124","Terrace, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028299","1.182.2","298","","","","0"
"2025-03","Canada","2021A000011124","Terrace, British Columbia","Other commercial movements","Number","223","units","0","v1376028300","1.182.3","4","","","","0"
"2025-03","Canada","2021A000011124","Terrace, British Columbia","Private movements","Number","223","units","0","v1376028301","1.182.4","81","","","","0"
"2025-03","Canada","2021A000011124","Terrace, British Columbia","Government civil movements","Number","223","units","0","v1376028302","1.182.5","17","","","","0"
"2025-03","Canada","2021A000011124","Terrace, British Columbia","Government military movements","Number","223","units","0","v1376028303","1.182.6","2","","","","0"
"2025-03","Canada","2021A000011124","Thompson, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028268","1.177.1","1687","","","","0"
"2025-03","Canada","2021A000011124","Thompson, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376028269","1.177.2","422","","","","0"
"2025-03","Canada","2021A000011124","Thompson, Manitoba","Other commercial movements","Number","223","units","0","v1376028270","1.177.3","4","","","","0"
